,date,username,description,verified,followersCount,location,content,replyCount,retweetCount,likeCount,quoteCount,hashtags
1287,2021-08-24 12:34:37+00:00,COPEMadrid,"Tu emisora regional de Madrid. Escúchanos en @HerreraenCOPE en Madrid a las 12:20 y a las 12:50 y en @MediodiaCOPE en Madrid, a las 13:20.
@COPE #EstarInformado",False,3227,Madrid,"➡️El Palacio de los Deportes empieza a vacunar 24 horas, sin cita previa, para la primera dosis.
➡️La coordinadora de vacunación del SUMMA 112, Clara Sarrais, nos cuenta en @HerreraenCOPE cómo está siendo este primer día con @CGUBASS y @GloriaLNavas 
https://t.co/fVVc7ZiBRs",0,1,0,0,
1288,2021-08-24 12:33:33+00:00,juanjovisuales,"▪️Dreaming💫














































España | Venezuela",False,2634,"Valencia, España","Muy relajado y todo, pero en  una hora debo ponerme la segunda dosis de la vacuna, que nervios.",0,0,3,0,
1289,2021-08-24 12:30:40+00:00,lil_sun__,"solo robo memes /
potser 1 cop al any trec un tema 🥵",False,179,"Barcelona, Espanya",joder con la segunda dosis de moderna 🥶,1,0,0,0,
1290,2021-08-24 12:30:24+00:00,telemadrid,,True,119423,Madrid (Spain),"#Vacunación sin cita desde hoy.

@lourdesmaldonad 
📡 https://t.co/Cnw7Ol5lQX https://t.co/qhKQPwUsvh",0,1,2,0,['Vacunación']
1291,2021-08-24 12:29:22+00:00,B1G0T1LL0S,"Aqui Bigotillos para vosotros! Streamer Afiliado en @twitch , pásate por el stream y nos echamos unas risas juntos!",False,264,"Valencia, España. ",Mi cuerpo ahora mismo con la segunda vacuna en mi cuerpo https://t.co/Gk91ZGHVSn,1,8,27,0,
1292,2021-08-24 12:29:13+00:00,telemadrid,,True,119423,Madrid (Spain),"¿Cómo se están desarrollando las primeras horas de #vacunacion sin cita en el WiZink Center?
#COVID19 

https://t.co/m4zCBnWbTY",0,1,1,0,"['vacunacion', 'COVID19']"
1293,2021-08-24 12:26:41+00:00,kakarikoHoe,"I'll be with my ladies, you can find me there",False,482,Madrid,"Hola chicos 👋 

Es muy recomendable vacunarse del vph y hepatitis A si tienes una vida sexual activa.

Ahora mismo la vacuna es gratuita para chicos homosexuales menores de 26 años",1,3,21,0,
1294,2021-08-24 12:26:21+00:00,akabicha,m kiero morir tengo flow eutanasia,False,1354,"Valencia, Spain",la vacuna m ha achinao los ojos alguiensabe si es noralpa,2,0,7,0,
1295,2021-08-24 12:22:20+00:00,jun_scarlett,"""NIQUE TA MERE""",False,22,"Barcelona, España","Si te quieres emborrachar sin beber, VACÚNATE",0,0,1,0,
1296,2021-08-24 12:18:41+00:00,Flatentx,viviendo mi mejor vida,False,419,"Madrid, Comunidad de Madrid",a la gente se le atrasa la regla con la vacuna y a mi se me adelanta 10 días https://t.co/jRwzGIT9PC,1,0,0,0,
1297,2021-08-24 12:14:17+00:00,drcuadradogs,Catedrático en Ciencias Forenses. Vicepresidente Comisión Médico-Sanitaria. 💙#asperger💚. Perito. Doctor en Neuropsiquiatría. Forensólogo. insta: @doctorfem,False,3567,"Madrid, España","con vacuna o sin vacuna, si esperas a ir al hospital a estar respirando por bránqueas, con una oxigenación que no te permite ni hablar, date por muy jodido. Que nadie lo dice pero un alto % de fallecidos (con y sin vacuna) es por la resistencia a ir al médico tempranamente... https://t.co/i5zYKyBcEP",2,0,7,0,
1298,2021-08-24 12:13:50+00:00,luchozarachod,,False,132,"Barcelona, España",Estoy orgulloso de mi barrio y el ritmo de vacunación contra el covid https://t.co/2viCvGHDsj,2,0,21,1,
1299,2021-08-24 12:07:33+00:00,yosoysusan,Observando el mundo. Cada vez estoy más convencida de que debería leer menos periódicos y dedicarme al petit point y al macramé. Resultaría más reconfortante..,False,1122,Madrid,"The best ever article published...
Sencillo, lógico, natural... Nada como pasar una enfermedad o tener una vacuna de bicho completo. Es así. Nadie puede decir ""no se sabía"", porque no es cierto. Fijar el tiro sólo a la parte variable era un error.
https://t.co/lWtbHn8DY3",1,1,1,0,
1300,2021-08-24 11:59:12+00:00,FJCA27,,False,652,"Valencia, España",Las vacunas de Pfizer y AstraZeneca pierden eficacia ante la variante Delta https://t.co/tftc60ZAII a través de @GacetaMedicaCom,0,0,1,0,
1301,2021-08-24 11:58:30+00:00,Joanaaa__18,"16. Fan de la música y los atardeceres 💫

~P4L~ ig: joanaaa_.18",False,1874,"Barcelona, España","Vale es la vacuna, me está haciendo cambiar de humor juju que bien vamos",0,0,10,0,
1302,2021-08-24 11:57:34+00:00,robertoferriol,Periodista deportivo. Dirijo @lagrada914 y puedes leerme en @plazadeportiva_ . He marcado tres goles en Mestalla. 🎮  en @rferrioltwitch,False,10451,"Valencia, España","La nochecita y la mañana que he pasado con la segunda dosis de Moderna no se la deseo a nadie. Con un poquito de fiebre vamos para la radio, mucho que contar en @lagrada914 💪💪💪",41,11,92,0,
1303,2021-08-24 11:57:17+00:00,Daanizz__,adicto a este sonidito,False,415,Madrid,"A retomar las prácticas después de todo Agosto sin tocar un volante y con el brazo tieso por la vacuna, se vienen cosas",0,0,3,0,
1304,2021-08-24 11:57:07+00:00,Samy13603476,"Psicología USAL, MM Pompeu Fabra, IA Deep Learning, eHealth Services One Health",False,528,"Buenos Aires, Barcelona",La leche materna de mujeres vacunadas con Pfizer contiene anticuerpos contra el Covid-19 según estudio del @SJDbarcelona_es https://t.co/qtTWXWmT02,0,1,4,0,
1305,2021-08-24 11:48:23+00:00,miguel_foreign,from Death Valley,False,142,Madrid,"Esto es... saltarse el protocolo de vacunación y luego tener la caradura de salir a decir que si y que además sin problema.

Muchas palabras definirían esto: preferencia, favoritismo, nepotismo, etc https://t.co/NymADxNWxV",0,1,3,0,
1306,2021-08-24 11:43:54+00:00,BCNnai,,False,824,"Barcelona, España","Vacúnate! Que el entierro te lo pagan todos los canadienses. 🤬
https://t.co/bbnKjRByVN",0,1,2,0,
1307,2021-08-24 11:40:45+00:00,EFEnoticias,"Perfil oficial de la Agencia EFE, la primera agencia de noticias en español y la cuarta mundial | #EFEsiempreestá | Otros perfiles bit.ly/AgenciaEFE",True,1943140,Madrid,"El Gobierno de México informa sobre el avance de la vacunación en el país, que continúa sumido en una potente tercera ola tras superar los 250.000 muertos y planea el polémico regreso a clases. https://t.co/WQROpW0G9K",1,4,1,0,
1308,2021-08-24 11:39:14+00:00,martinvars,"Tech entrepreneur, father of 7, husband of Nina.",True,120283,"Madrid, Spain",NYC está más guapa que nunca con esto que han hecho de quitar los coches de las calles y promover las comidas en las calles. Ha surgido una arquitectura efímera muy atractiva. Y si igual quieres cenar en interiores tienes que enseñar tu certificado de vacunación. https://t.co/pdPKHvKNDq,20,11,230,5,
1309,2021-08-24 11:37:48+00:00,JumaDeJumanji,"Voy a hacer como que he vuelto a Twitter para quedarme.

IG:@DeNombreJuma",False,89,"Valencia, España",De camino a la segunda vacuna y ya me estoy encontrando mal😂,0,0,2,0,
1310,2021-08-24 11:34:34+00:00,Helvi_OP,,False,342,"Valencia, España",menudo culo se me esta quedando por culpa de la vacuna,2,0,2,0,
1311,2021-08-24 11:32:07+00:00,vmontoro_,"Has tenido de todo menos suerte si has terminado aquí.      Libertad y después, todo lo demás 💙 IG: vmontoro_",False,3035,"Valencia, Spain","Pero con toque de queda, limitaciones en el ámbito privado y todo cerrado a las 00:30.

No vale de nada guiarse por la incidencia si las muertes están reducidas al máximo y la vacunación avanza a buen ritmo. Pero claro, tenemos una delegación del PSPV en el @TSJCV. https://t.co/Im5pgfTpJN",2,0,3,0,
1312,2021-08-24 11:30:21+00:00,QueenOfChaos07,"↪ Level: 23 ↩
Survivor of this society.
I'm a little warrior 🥊
♐ Sagittarius",False,131,"Valencia, España",Mañana me ponen la vacuna contra el lesbianismo. Por fin.,0,0,2,0,
1313,2021-08-24 11:30:19+00:00,diariodecuba,Lee hoy la Cuba de mañana. También puedes seguir nuestra cuenta @DDC_recomienda.,False,37593,"Madrid, España",#DiarioDeCuba |  Miguel Díaz-Canel afirmó que se esforzará para suministrar la vacuna #Abdala a #Vietnam en medio de la #crisis sanitaria que atraviesa la Isla. https://t.co/DztVvTLrLc,2,3,6,0,"['DiarioDeCuba', 'Abdala', 'Vietnam', 'crisis']"
1314,2021-08-24 11:25:06+00:00,Alejandromg99,,False,740,"Valencia, España",Mañana me ponen la segunda dosis de la vacuna por fiiiin 🤩,0,0,1,0,
1315,2021-08-24 11:24:46+00:00,miprih,19 años| Si no contesto seguramente esté dormida o juguando al LOL. @McDonald's volved a poner el Mcflurry de m&m's coño,False,43,"Barcelona, España",Oye pues no me ha sentado nada mal la segunda vacuna,0,0,1,1,
1316,2021-08-24 11:21:19+00:00,sanndramorales,Capricornio y gei🤡😘,False,146,Madrid,"mi tia diciendole a mi madre: nada es que las chicas se quedaron en casa de una amiguita anoche y han llegado hace nada porque niurka esta mareada porque le ha sentado mal la vacuna

jajsjajsjajs spoiler estuvieron conmigo lokiando y esta mareada por todo el alcohol que se metio",1,0,8,0,
1317,2021-08-24 11:19:59+00:00,ReporteraOtaku,"Periodista, deportista y coleccionista de figuras. Lectora de Haruki Murakami. 
Disney es mi otra pasión.
Redactora en @RamenParaDos y Niña Elegida 🦋",False,490,"Madrid, Comunidad de Madrid","Pues la segunda dosis de la vacuna no me ha dado reacción, salvo dolor en el brazo. 
Tengo el sistema inmunológico a tope 💪🏻",4,0,10,0,
1318,2021-08-24 11:18:36+00:00,EmiliadeCarinho,"#Feminista ,Galega loitadora das hortas, plantando berzas na maceta
Abolicionista..Apoyo total a HORIZONTE MADRID, candidatura a la XII asamblea de IUMADID,",False,22942,Madrid,"Buenos días!!!
Hoy empezamos en el Wizink, con las puertas abiertas, para que vengan todas las personas a partir de los 12 años que no se hayan vacunado. Se vacuna también a quien no tenga documento de la Seguridad Social
Pasar la información, es una pena, vienen poquísimos!",1,4,1,1,
1319,2021-08-24 11:14:20+00:00,rosamgllorente,Directora Area Salud de Estudio de Comunicación. Compañía de Comunicación empresarial e institucional de servicios integrales fundada en 1983.,False,1096,Madrid. España,La FDA concede la aprobación total a la vacuna de Pfizer. El fármaco se convierte en el primero en superar el uso de emergencia  https://t.co/ActPsB91Rj,0,0,1,0,
1320,2021-08-24 11:10:02+00:00,ISGLOBALorg,Barcelona Institute for Global Health / Instituto de Salud Global de Barcelona / Institut de Salut Global de Barcelona,True,20126,Barcelona,"Ante el descenso del ritmo de #vacunación de la #COVID19, 💉15 comunidades adelantan las dosis de recuerdo de los recién infectados.

""No hay que olvidar que lo importante ahora es vacunar a quien no está nada protegido"", insiste Quique Bassat (#ISGlobal).
https://t.co/PvsNXymP2x",0,1,3,0,"['vacunación', 'COVID19', 'ISGlobal']"
1321,2021-08-24 11:09:57+00:00,isafoster,"Algo despierta e intentando liberarme de esta matrix
#NoVoto

facebook.com/groups/laluzde…",False,360,Terrassa,"Que te pires ya de mi muro que vienes con el guión q os pasan los títeres tus expertos comprados con comisiones, muere más gente con la vacuna verdad irrefutable y ni rayitas ni nada yo no soy engañable como tú ni una vendida. Si sigues dando x culo te bloqueo. https://t.co/nWq5CaNYSB",1,0,2,0,
1322,2021-08-24 11:09:10+00:00,jmtraductor1,"Juan Manuel Martín Arias. Traductor científico-técnico.  EN-ES, ES-EN, 
FR-ES. jmtraductorma@yahoo.es",False,1533,Madrid. España,"La tercera dosis (de la vacuna):
MAL: 3era dosis, 3er dosis (calco ortográfico del inglés 3rd).
BIEN: 3.ª dosis (punto abreviativo antes de la letra volada, que, en este caso, es una 'a' por ser 'dosis' sustantivo de género femenino: tercer = 3.º, tercera = 3.ª).",0,1,3,0,
1323,2021-08-24 11:09:04+00:00,gava_info,"Web de noticias de Gavà. 🗨️ Te informaremos de todas las noticias, alertas, actividades y mucho más de Gavà.",False,2460,Gavà,💉 Nueva jornada de vacunación sin cita previa en Gavà el 27 de agosto https://t.co/9O6OA67ynH,0,0,2,0,
1324,2021-08-24 11:06:10+00:00,gemapiconn,aiman es mi puto / @lagemadecristal,False,837,madrid,espero q la enfermera se haya equivocado y m haya puesto la eutanasia en vez d la vacuna del covid,1,2,8,0,
1325,2021-08-24 10:59:57+00:00,dave73es,Un tipo legal.,False,4568,Madrid,"AL HILO de ciertos gurúes de barraca de feria : La vacuna Pf+zer está oficialmente aprobada para los estadounidenses mayores de 16 años, mientras que la autorización de emergencia sigue vigente para los pacientes de entre 12 y 15 años.",5,18,41,0,
1326,2021-08-24 10:58:38+00:00,cronicaglobal,Medio digital con una concepción crítica del periodismo. Apuntamos en la buena dirección.,True,39787,Barcelona,"El consejero de @salutcat, Josep Maria #Argimon, se fija el techo absoluto de vacunación contra el #Covid_19 y advierte que las #aglomeraciones en fiestas mayores “probablemente” se traducirán en #contagios vía @cronicaglobal https://t.co/0bfL4DHe6t",3,0,0,0,"['Argimon', 'Covid_19', 'aglomeraciones', 'contagios']"
1327,2021-08-24 10:56:48+00:00,paulamoreenoo,🐢✨🌺🌈🍉🤍,False,134,"Madrid, Comunidad de Madrid","carnet conseguido y pauta de vacunación completa, no puedo pedir más ✌🏻😋 https://t.co/eNLM0QvSLP",0,1,5,0,
1328,2021-08-24 10:54:25+00:00,conchamatilde,Enfermera de Atención Primaria,False,38,"Madrid, Comunidad de Madrid","Una de las causas del parón en la vacunación en el mes de agosto y que por supuesto no se dice, es la PROHIBICIÓN DE VACUNAR EN LOS CENTROS DE SALUD DE LA COMUNIDAD DE MADRID, me faltan calificativos!!",0,0,1,0,
1329,2021-08-24 10:54:01+00:00,11maanu,,False,144,"Barcelona, Cataluña",Segunda dosis colocada! Espero que sea como la primera 💪🏼 #YoMeVacuno,0,0,5,0,['YoMeVacuno']
1330,2021-08-24 10:52:50+00:00,isafoster,"Algo despierta e intentando liberarme de esta matrix
#NoVoto

facebook.com/groups/laluzde…",False,360,Terrassa,"que si chaval que te pongas ya la vacuna y te vayas a pastar a otro muro, que algunas si tenemos la mente para pensar, deja ya de hacer de monaguillo de farmacéuticas y gobiernos y a lo mejor hasta del papa, no pierdo más tiempo, tu mismo si te quieres creer tus patrañas https://t.co/kfrmTCeJMS",1,0,0,0,
1331,2021-08-24 10:52:29+00:00,_Lorenxooo_,Everything happens for a reason🥀 bcn📍,False,83,"Sant Cugat del Vallès, España",Vacuna = miedo,0,1,3,0,
1332,2021-08-24 10:49:40+00:00,fran18894,Hincha de central por sobre todas las cosas💛💙De Arroyito Vengo...Hay Que Pedo Tengo🍇 DALE QUE ESTA HERMOSO!! +16!,False,93,"Valencia, España",Le tengo un cagazo a la vacuna esta la concha de la wawi,0,0,1,0,
1333,2021-08-24 10:45:56+00:00,Arceus274,soy una persona que no habla mucho y le cuesta seguir una conversacion y relacionarse suelo molestarme con facilidad aunque no lo parezca pero soy muy tranquilo,False,14,"Madrid, Comunidad de Madrid",Ayer me pusieron la vacuna el brazo me duele tanto que ni puedo moverlo estoy con vertigo mareado de mal humor sin internet en el pc sin dinero quiero que alguien me jaga compañia al menos en el discord del movil y mientras he esctro esto he ido 2 veces a vomitar y viene la 3°,1,0,0,0,
1334,2021-08-24 10:42:54+00:00,veggienephew,Seguramente no me pare de quejar ✌🏻😘,False,103,"Barcelona, Cataluña","puta ley de Murphy, tengo dos brazos no me toques el de la vacuna coño que me duele",0,0,2,0,
1335,2021-08-24 10:40:27+00:00,saidribi,🌹. Estudié Derecho y me apasiona el D. Penal y la política . 🌍We have a common enemy called racism.,False,204,"Madrid, España","La vuelta segura a las aulas tiene que pasar por una mayor inversión en nuestro sistema de educación pública.

Una gran bajada de las ratios en aulas es la mejor vacuna para la elevada tasa fracaso escolar. 

#SOSBajadRatios #VueltaSegura21_22 https://t.co/5is6lfgpJJ",1,9,1,0,"['SOSBajadRatios', 'VueltaSegura21_22']"
1336,2021-08-24 10:38:50+00:00,AlvarooPC,No esperes encontrar algo gracioso leyendo mi bio.   Ingenieria Multimedia UV 📲,False,207,"Mislata, Valencia","Nunca me había pasado esto en mi casa, la vacuna va haciendo sus efectos https://t.co/FgJ2VwM5hM",1,0,3,0,
1337,2021-08-24 10:37:39+00:00,Haisember,hago movidas guapas por instagram 🏌🏻‍♂️,False,18407,"Madrid, Comunidad de Madrid",Esta mañana me han puesto la segunda dosis de Pfizer y ya de camino a hacer espalda tríceps como dios manda,0,0,14,0,
1338,2021-08-24 10:37:23+00:00,LoboNegro_es,"Mi meta en la vida es llegar a ser la persona que mi perro cree que soy.
Padre de dos niños maravillosos.
Biólogo y marino.",False,4329,"Madrid, Comunidad de Madrid","Mientras la vacuna sea voluntaria me da lo mismo que sean 2 dosis o 25.
#AMiPlin",0,1,5,0,['AMiPlin']
1339,2021-08-24 10:34:48+00:00,aguileralbert2,"🏁
💛💜
⚽
Sigo tres deportes y si, no duermo
#Lakeshow",False,13,"Barcelona, España","Esta semana vuelve la F1
Se confirma el Spiderverse con el trailer de No Way Home
Puede que Cristiano juegue con Messi y se diga esta semana
Me ponen la última dosis de mi vacuna
F E L I C I D A D",0,0,1,0,
1340,2021-08-24 10:33:03+00:00,okdiario,Vienen a por nosotros ¡Apóyanos! inconformistas.okdiario.com,True,328426,Madrid,Los ginecólogos recomiendan la vacuna frente al Covid-19 durante el embarazo https://t.co/sZ6Vi2WC8U,68,13,24,16,
1341,2021-08-24 10:31:56+00:00,149Daavid,"De la terreta

CTA UPV🦠",False,200,"Valencia, España",Me tienen que poner una vacuna el día de antes de una fiesta es q ...,0,0,3,0,
1342,2021-08-24 10:31:34+00:00,perdiggon,"Enfermero, nutricionista y psicólogo. A veces hago trading. Hoy es siempre todavía (pon la coma donde prefieras).",False,257,"Valencia, España","Mortalidad &lt;50 vacunados 0,066%
Mortalidad &lt;50 NO vacunads 0,04%

Mortalidad &gt;50 vacunados 1,98%
Mortalidad &gt;50 NO vacunados 6.50%

Si además de la mortalidad, tenemos en cuenta los efectos adversos, la conclusión es fácil: 

Si tienes &lt; 50 no te vacunes, si tienes &gt; 50 vacúnate https://t.co/PKWOAm1MtM",1,1,1,1,
